stride,portion,array_size,throughput
15,12,23528160,6612137864.1908
15,13,23527920,4322125329.021088
15,14,23528400,6693205220.146351
15,15,23527800,5296312558.442804
15,16,23527680,6729606466.003633
15,17,23529360,5108321665.397799
15,18,23528880,6620938910.962645
15,19,23527320,5568202411.551459
15,20,23527200,6770196926.222639
15,21,23529240,5322930557.241484
15,22,23527680,6747015270.148335
15,23,23529000,5429573121.046208
15,24,23526720,6751488424.707512
15,25,23529000,5753026171.934973
15,26,23527920,6690729503.032833
15,27,23528880,5669011567.295823
15,28,23526720,6786619982.885334
15,29,23528280,5664100733.185404
15,30,23526000,6799845801.326329
15,31,23529000,5734347743.052773
15,32,23527680,6827947677.46738
16,1,23529344,1878635639.409159
16,2,23529216,5943987568.357401
16,3,23529216,2208279446.020267
16,4,23528960,6110332523.710847
16,5,23528960,2420576931.357192
16,6,23529216,6259246986.55018
16,7,23528960,3142894482.3631
16,8,23528448,6301560948.076204
16,9,23528448,2335388693.445864
16,10,23528960,6443825732.782032
16,11,23529088,4524002130.582288
16,12,23528448,6141028947.7853
16,13,23528960,2982634777.69557
16,14,23528960,6445269121.671976
16,15,23527680,3972325221.993788
16,16,23527424,6265330438.485591
16,17,23529088,4198284318.054198
16,18,23528448,6403358995.254601
16,19,23527168,4698575272.125031
16,20,23528960,6605207111.501767
16,21,23528064,5222833819.9003
16,22,23527680,6534225705.002569
16,23,23528448,4817608021.420981
16,24,23528448,6522198689.555972
16,25,23526400,5265538058.526593
16,26,23528960,6594731385.815814
16,27,23528448,5285619206.39693
16,28,23528960,6628641288.672978
16,29,23526656,5702610691.673867
16,30,23527680,6640843395.639973
16,31,23526272,5688536378.145284
16,32,23527424,6567890493.929379
17,1,23529360,1783831009.940604
17,2,23529360,6074374537.826342
17,3,23529360,2199108949.610615
17,4,23529088,6290802640.879085
17,5,23529360,2841849432.29556
17,6,23529360,6446641344.147163
17,7,23528680,3545573193.649014
17,8,23529088,6596246904.219584
17,9,23528952,4156325656.621477
17,10,23529360,6645847408.123243
17,11,23529088,3890779198.840991
17,12,23528544,6698185418.700403
17,13,23528544,3999890536.997544
17,14,23527728,6725448602.609515
17,15,23529360,5160515007.115667
17,16,23529088,6763197938.5027
17,17,23529224,5078682911.202242
17,18,23527728,6791400747.02558
17,19,23527320,5257151811.168793
17,20,23528000,6783464508.711275
17,21,23527728,5389290648.79419
17,22,23529088,6770332779.334663
17,23,23528816,5511052615.004862
17,24,23526912,6802187474.758429
17,25,23528000,5385585833.402987
17,26,23528544,6786563213.952431
17,27,23526504,5922417727.428658
17,28,23525824,6820353319.455112
17,29,23525960,5761441004.008139
17,30,23529360,6784223349.779696
17,31,23525280,5718696454.000854
17,32,23526912,6838928909.769484
18,1,23529312,1172026645.702254
18,2,23529312,6059099119.056913
18,3,23529312,2209138535.328659
18,4,23529024,6320083982.712407
18,5,23528880,2585151724.298783
18,6,23529312,6474693673.448827
18,7,23528736,2765487425.155683
18,8,23528448,6606042277.989003
18,9,23528880,3733854410.822355
18,10,23528160,6667728989.066893
18,11,23528736,3748674815.978476
18,12,23528448,6706189347.934066
18,13,23529168,4561596959.39683
18,14,23528736,6754445723.133036
18,15,23528880,4848618217.942008
18,16,23528448,6793317713.803278
18,17,23527728,5398906664.230973
18,18,23527584,6764149319.9513
18,19,23526864,5499761867.529612
18,20,23526720,6770542587.174036
18,21,23526720,4985742929.192012
18,22,23528736,6779486609.073893
18,23,23528448,5303264102.754679
18,24,23528448,6765426736.618292
18,25,23526000,5806603966.396053
18,26,23527296,6826166406.678463
18,27,23526288,5867514558.636269
18,28,23526720,6783654558.677444
18,29,23527584,5869775078.695182
18,30,23526720,6784187601.696483
18,31,23525280,5780532856.26236
18,32,23528448,6816628412.759252
19,1,23529296,1185188742.278838
19,2,23529296,6012805141.042266
19,3,23529144,2088843637.246458
19,4,23528992,6217624182.830417
19,5,23528840,2636211833.62207
19,6,23528688,6419367682.086624
19,7,23529296,3164390435.256751
19,8,23528384,6603248525.60474
19,9,23528232,4171303714.391322
19,10,23528080,6686584956.258401
19,11,23528384,3895105446.789855
19,12,23527776,6718164464.10047
19,13,23528232,5134142721.249888
19,14,23529296,6760037637.828931
19,15,23527320,5371300037.040893
19,16,23527168,6813397288.440836
19,17,23527320,5130364961.726366
19,18,23526864,6797908008.662962
19,19,23528536,5636794717.995733
19,20,23526560,6824394096.561168
19,21,23528232,5724283184.681437
19,22,23528384,6812547015.908585
19,23,23528080,5531919618.08539
19,24,23525952,6837329020.131386
19,25,23525800,4869003994.590064
19,26,23526256,6827486108.899988
19,27,23528232,5735798818.857355
19,28,23527168,6838006049.769516
19,29,23525496,5434835596.294234
19,30,23525040,6842598299.860903
19,31,23527016,5857550372.236318
19,32,23527168,6874604385.646024
20,1,23529280,1198063000.161162
20,2,23529280,5911544955.005418
20,3,23529120,2095262109.446629
20,4,23528960,6248092159.089255
20,5,23528800,2581347258.798473
20,6,23528640,6457532053.487082
20,7,23528960,3142600491.455769
20,8,23528960,6636154316.103209
20,9,23528160,4108109365.428652
20,10,23528000,6671896080.543238
20,11,23527680,3871435650.823316
20,12,23527680,6722776117.310288
20,13,23528960,3999721961.174924
20,14,23528960,6769683592.890589
20,15,23527200,5314728459.935987
20,16,23528960,6817273291.98785
20,17,23528000,5255249485.024218
20,18,23526720,6794558828.922338
20,19,23526560,5587394678.667665
20,20,23526400,6810664223.385016
20,21,23526720,5507450045.637416
20,22,23527680,6801513507.173803
20,23,23526240,5471862127.60285
20,24,23527680,6808834947.78742
20,25,23528000,5758622485.947588
20,26,23528960,6806516004.179161
20,27,23526720,5786707763.870054
20,28,23528960,6819152007.732635
20,29,23524800,5873799085.144355
20,30,23524800,6795106446.591433
20,31,23525280,6013625378.269288
20,32,23526400,6830866752.515672
1,1,23529408,6611975342.801974
1,2,23529408,7152414272.874217
1,3,23529408,7128481464.665411
1,4,23529408,7144350311.236461
1,5,23529400,7141401213.745455
1,6,23529408,7168732818.043241
1,7,23529408,7157583084.219007
1,8,23529408,7151399515.92972
1,9,23529384,7166942049.075632
1,10,23529360,7157773534.392405
1,11,23529352,7133807850.225598
1,12,23529408,7147565866.747022
1,13,23529376,7154405115.654478
1,14,23529408,7145295071.482968
1,15,23529360,7140950059.515305
1,16,23529344,7130474695.205452
1,17,23529360,7147553416.031006
1,18,23529312,7136766103.736702
1,19,23529296,7130762540.970198
1,20,23529280,7152539192.384702
1,21,23529408,7134195492.438242
1,22,23529264,7131607906.886746
1,23,23529368,7146809016.142149
1,24,23529408,7139367792.271088
1,25,23529400,7152795977.27854
1,26,23529376,7163129925.78166
1,27,23529312,7175334086.983274
1,28,23529408,7159858551.113833
1,29,23529208,7174861676.991826
1,30,23529360,7175903832.469714
1,31,23529248,7139838525.824816
1,32,23529216,7160590737.493161
2,1,23529408,659595165.550279
2,2,23529408,6932200478.479706
2,3,23529408,1376508051.672026
2,4,23529408,6942868590.765478
2,5,23529360,1970088937.435903
2,6,23529408,6956555484.262195
2,7,23529408,2413050038.912485
2,8,23529344,6959199657.980804
2,9,23529312,3043581716.951925
2,10,23529280,6949317490.25757
2,11,23529264,3524747492.02864
2,12,23529408,6951321645.435069
2,13,23529376,3776695129.472046
2,14,23529408,6962216237.35964
2,15,23529360,4244612086.337198
2,16,23529216,6935062342.677347
2,17,23529360,4235938042.062477
2,18,23529312,6927372133.74382
2,19,23529296,4836940419.58681
2,20,23529280,6942762446.793513
2,21,23529408,4928504072.874274
2,22,23529088,6915460784.039961
2,23,23529184,5186010686.356563
2,24,23529216,6916801326.783432
2,25,23529200,5309415353.919022
2,26,23529376,6929520660.883844
2,27,23529312,5412771526.154383
2,28,23529408,6933072611.702921
2,29,23528976,5403275199.6131
2,30,23529120,6919230031.839157
2,31,23529248,5510817133.907387
2,32,23528960,6888630592.282837
3,1,23529408,669239101.111967
3,2,23529408,6842372275.848055
3,3,23529384,1680562318.927623
3,4,23529408,6849341499.067709
3,5,23529360,2392593574.81384
3,6,23529312,6860800790.592937
3,7,23529408,2913245490.385641
3,8,23529408,6863440235.961296
3,9,23529312,3383808639.533006
3,10,23529360,6846556218.04007
3,11,23529264,3994243369.070146
3,12,23529312,6868562336.049783
3,13,23529168,4481491271.258173
3,14,23529408,6886248534.618527
3,15,23529240,4778775032.628965
3,16,23529216,6883258326.785749
3,17,23529360,5095805542.123717
3,18,23529312,6878737641.079915
3,19,23529144,5570481368.120115
3,20,23529120,6881580542.738733
3,21,23529240,5511267747.270449
3,22,23529264,6864390502.288069
3,23,23529000,5627467443.042948
3,24,23529024,6870360224.885412
3,25,23529000,5169050708.298697
3,26,23529168,6865162124.910065
3,27,23528880,5103771544.513513
3,28,23529408,6878775657.102747
3,29,23528976,5153479107.322066
3,30,23528880,6876800276.128988
3,31,23529000,5744956051.303246
3,32,23529216,6914488441.967631
4,1,23529408,808268002.700032
4,2,23529408,6778198569.100359
4,3,23529408,1866058262.347564
4,4,23529344,6787381550.720449
4,5,23529280,2653609041.792029
4,6,23529408,6798093743.955394
4,7,23529408,3235617551.794325
4,8,23529216,6829524782.661838
4,9,23529312,3772144191.029434
4,10,23529280,6856182597.515043
4,11,23529088,3832067879.03837
4,12,23529216,6850251711.611481
4,13,23529376,4429601769.525969
4,14,23529408,6850421560.996759
4,15,23529120,5132546833.512332
4,16,23528960,6805829062.501528
4,17,23529088,4665693331.272136
4,18,23529024,6799945150.690313
4,19,23528992,5212738379.255319
4,20,23528960,6805195187.928742
4,21,23529408,5458528336.339233
4,22,23529088,6816439336.074514
4,23,23529184,5538309433.30739
4,24,23529216,6833584860.078241
4,25,23528800,5486884883.195625
4,26,23528960,6828211926.079794
4,27,23529312,5717798678.282921
4,28,23528960,6819111546.685386
4,29,23528512,5831397528.315847
4,30,23528640,6754912761.665393
4,31,23529248,5954817123.0361
4,32,23528448,6747483166.487196
5,1,23529400,1843061048.255229
5,2,23529360,6692182457.971006
5,3,23529360,2028375664.786856
5,4,23529280,6772384694.061227
5,5,23529400,2815229015.691561
5,6,23529360,6811915653.496303
5,7,23529240,3838500487.466116
5,8,23529280,6826772636.791845
5,9,23529240,4134831174.425485
5,10,23529200,6856828033.150515
5,11,23529000,4349774628.134297
5,12,23529120,6859435543.697894
5,13,23528960,4080497142.918241
5,14,23528960,6883035832.21068
5,15,23529000,5032726801.925737
5,16,23528960,6854424072.965768
5,17,23529360,5135826521.51678
5,18,23528880,6827993384.248388
5,19,23528840,5558114580.491861
5,20,23528800,6834328051.876837
5,21,23529240,5638526528.97087
5,22,23528560,6783672266.749522
5,23,23529000,5625722763.724861
5,24,23528640,6781511258.046122
5,25,23529000,5461833576.540151
5,26,23528960,6818191548.013197
5,27,23528880,5799222533.20622
5,28,23528960,6822174254.99282
5,29,23528280,5945466261.517596
5,30,23528400,6814988031.07948
5,31,23529000,5895226104.456739
5,32,23528960,6822899952.297748
6,1,23529408,1504429608.021597
6,2,23529408,6776179525.701632
6,3,23529312,2202706907.0198
6,4,23529408,6817541404.919079
6,5,23529360,2830447157.351244
6,6,23529312,6827841145.628456
6,7,23529408,3136021156.571872
6,8,23529216,6858573433.677361
6,9,23529312,3778626762.72076
6,10,23529120,6842381862.857451
6,11,23529264,4501658049.128888
6,12,23529024,6867306359.402437
6,13,23529168,4835723173.376852
6,14,23529408,6863901355.17428
6,15,23528880,5163695955.73663
6,16,23529216,6868177006.827703
6,17,23529360,5360153705.248337
6,18,23529312,6832431465.128005
6,19,23528688,5467596948.61974
6,20,23528640,6811153687.027725
6,21,23528736,5389579188.388575
6,22,23528736,6837907257.927805
6,23,23528448,5357483351.395948
6,24,23528448,6824048815.876874
6,25,23528400,5814438967.19248
6,26,23528544,6810352436.889417
6,27,23528880,5888629006.179628
6,28,23529408,6832331933.236931
6,29,23528976,6001090853.502322
6,30,23528160,6837736230.852074
6,31,23528256,5767791528.919546
6,32,23528448,6882926719.797345
7,1,23529408,1489327635.893538
7,2,23529408,6678021802.263872
7,3,23529408,1925081874.605921
7,4,23529408,6790569597.828183
7,5,23529240,2854108293.740491
7,6,23529408,6768690740.097919
7,7,23529408,3170887124.217203
7,8,23529408,6817419669.833039
7,9,23529240,4110270494.556436
7,10,23528960,6804054769.90814
7,11,23529352,4457794547.298465
7,12,23529408,6813086176.662755
7,13,23528960,4033699203.632913
7,14,23529408,6816707529.543323
7,15,23529240,5358396577.328434
7,16,23528960,6821697359.861222
7,17,23528680,5480453087.113006
7,18,23528736,6789280989.922785
7,19,23529296,5034352505.490238
7,20,23528960,6806800384.702435
7,21,23529408,5054381503.323989
7,22,23528736,6787334509.243854
7,23,23529184,5336507600.157985
7,24,23529408,6825737532.066236
7,25,23528400,5724813106.706511
7,26,23528960,6814332302.683543
7,27,23528232,5741607847.235548
7,28,23529408,6842490966.525261
7,29,23528512,5635708303.48224
7,30,23528400,6810899549.975924
7,31,23528008,5931322400.690966
7,32,23528960,6823796609.197843
8,1,23529408,1457862648.38014
8,2,23529344,6562848482.89398
8,3,23529408,2167630330.038667
8,4,23529216,6618558791.14664
8,5,23529280,2904257823.985972
8,6,23529216,6626171284.775106
8,7,23529408,3412705808.809202
8,8,23528960,6620539797.559293
