stride,portion,array_size,throughput
8,11,23529088,4418888610.565892
8,12,23529216,4519183469.790522
8,13,23528960,4750624204.523997
8,14,23528960,4673485200.893938
8,15,23528640,4879862327.834772
8,16,23528448,5288904262.841667
8,17,23529088,4561413470.738312
8,18,23528448,5095631657.163671
8,19,23528384,4362091636.249894
8,20,23528960,5574710569.022808
8,21,23529408,5188692540.435597
8,22,23529088,5148395303.870381
8,23,23528448,4906872495.572319
8,24,23528448,4830698764.533688
8,25,23528000,3224389707.104742
8,26,23528960,4592525134.308637
8,27,23528448,4653325205.519598
8,28,23528960,4983355840.013014
8,29,23528512,4709660704.785437
8,30,23527680,3345143206.103801
8,31,23528256,4042364211.499263
8,32,23527424,3607581150.583366
9,1,23529384,4091189032.455694
9,2,23529312,3896113829.384424
9,3,23529312,4826103973.831888
9,4,23529312,4926391409.180305
9,5,23529240,5434081745.591502
9,6,23529312,5258982825.694901
9,7,23529240,5608947569.402634
9,8,23529024,5650255781.278717
9,9,23528880,5830447010.867435
9,10,23528880,5802749221.142356
9,11,23528736,5455416995.749674
9,12,23529312,5535754872.606771
9,13,23529168,5677384207.463181
9,14,23528736,5484449293.874606
9,15,23528880,5745912428.004242
9,16,23528448,3412377651.83316
9,17,23528952,5719108569.127077
9,18,23528880,5209040266.127264
9,19,23528232,5173441342.047753
9,20,23528160,5100011370.249722
9,21,23528232,5069915731.70479
9,22,23528736,4595910613.833555
9,23,23528448,4148150947.642879
9,24,23528448,4278261065.407122
9,25,23527800,4889775712.95663
9,26,23529168,5116992117.959219
9,27,23528232,5124872186.130554
9,28,23528736,4733128487.697711
9,29,23527584,5215807173.475056
9,30,23528880,5192366377.927543
9,31,23527512,5185473457.371297
9,32,23528448,4758953076.693843
10,1,23529360,1706540912.559745
10,2,23529280,3156169446.921294
10,3,23529360,5172389884.712344
10,4,23529280,5198647350.888969
10,5,23529200,5439567925.048625
10,6,23529120,5377274850.546056
10,7,23528960,5265825253.722972
10,8,23528960,5545967126.353707
10,9,23528880,5395144660.055834
10,10,23528800,5514530371.84769
10,11,23528560,5483117867.648852
10,12,23528640,5571549687.939926
10,13,23528960,5507065986.964974
10,14,23528960,5536188398.466848
10,15,23528400,5617939722.387807
10,16,23528960,5722697273.085981
10,17,23529360,5473222833.285757
10,18,23528160,4912355812.953309
10,19,23528080,4843948561.209394
10,20,23528000,4820628169.534642
10,21,23528400,4908663430.417687
10,22,23527680,4637885477.570647
10,23,23528080,4725825196.691408
10,24,23527680,4741576882.180924
10,25,23528000,4860682953.215342
10,26,23528960,4931771222.433672
10,27,23528880,5012506243.724569
10,28,23528960,5102082665.018303
10,29,23527120,4950759082.177306
10,30,23527200,5036303392.290371
10,31,23527760,5101727722.836905
10,32,23528960,5302442463.142463
11,1,23529352,3853738697.251375
11,2,23529264,3779079772.601291
11,3,23529264,4921212346.006121
11,4,23529088,4842926593.859426
11,5,23529000,5258305660.230677
11,6,23529264,5077727722.25738
11,7,23529352,5071581081.85556
11,8,23529088,5332202236.048804
11,9,23528736,5010148808.728121
11,10,23528560,5077190334.216497
11,11,23529176,5270407554.336688
11,12,23528736,5255712986.529386
11,13,23528648,5328683382.892733
11,14,23528736,5320256202.940561
11,15,23529000,5565508786.200347
11,16,23529088,5678910725.064441
11,17,23529088,4974779412.722246
11,18,23528736,4860072358.354846
11,19,23528384,4713904341.567629
11,20,23527680,4665389726.596725
11,21,23528736,4154312317.772676
11,22,23528208,4789004186.500967
11,23,23529000,4657632995.603032
11,24,23527680,4677767234.062643
11,25,23529000,4707672611.131917
11,26,23527504,4782222816.026578
11,27,23527152,4943008501.872114
11,28,23528736,4985406122.309587
11,29,23526888,4987181519.447713
11,30,23527680,4981278966.563406
11,31,23529000,5115760545.278315
11,32,23527680,5143014937.839263
12,1,23529408,2519902299.937229
12,2,23529408,3834010531.486681
12,3,23529312,4548800405.266128
12,4,23529216,4889598910.728872
12,5,23529120,4767048520.325476
12,6,23529024,4633225376.320224
12,7,23529408,4761391264.342546
12,8,23529216,5059545895.182882
12,9,23529312,4534912455.217901
12,10,23528640,4647453331.122976
12,11,23528736,5056810936.170131
12,12,23528448,5062573645.651747
12,13,23528544,5146798357.47385
12,14,23529408,5176197094.73721
12,15,23528160,5260650639.575315
12,16,23528448,5421760164.134862
12,17,23528544,5050861815.519032
12,18,23528448,4656406013.930213
12,19,23527776,4636336327.481387
12,20,23527680,4604527523.027925
12,21,23528736,4628664622.072687
12,22,23527680,4649352525.855322
12,23,23528448,4507677997.710941
12,24,23528448,4657045839.415139
12,25,23527200,4571237837.330155
12,26,23527296,4696022497.537016
12,27,23527584,4880746842.772593
12,28,23528064,4916691383.852866
12,29,23527584,4976901433.410309
12,30,23526720,4806724450.643957
12,31,23528256,5051598010.098642
12,32,23528448,5100333218.042439
13,1,23529376,2733343730.239071
13,2,23529376,3456604470.529812
13,3,23529168,4363802442.338426
13,4,23529376,325845429.061599
13,5,23528960,3823723125.122149
13,6,23529168,2814405971.971384
13,7,23528960,4471358116.889148
13,8,23528960,4890155822.30959
13,9,23529168,4430495864.893374
13,10,23528960,4385253870.655993
13,11,23528648,4778680143.305155
13,12,23528544,4902043699.018337
13,13,23528856,4894210567.508319
13,14,23528960,4940817033.090308
13,15,23527920,5175424446.539055
13,16,23528960,5220763877.413002
13,17,23528544,4737800919.940412
13,18,23529168,4748283549.108006
13,19,23528232,4688160824.768156
13,20,23528960,4689197985.457949
13,21,23528232,4685834709.247347
13,22,23527504,4559490601.131648
13,23,23527712,4421112737.048573
13,24,23527296,4686014798.457598
13,25,23527400,4601727074.994368
13,26,23527504,4582779308.801582
13,27,23528232,4694339712.603061
13,28,23528960,4585970829.693292
13,29,23527816,4822618120.68501
13,30,23527920,4841525122.09875
13,31,23528752,4785081694.11067
13,32,23528960,5150411219.921968
14,1,23529408,2967296128.807076
14,2,23529408,3498436829.27202
14,3,23529408,4327740090.820591
14,4,23529408,326478572.598662
14,5,23528960,4325052485.339455
14,6,23529408,2236445230.46631
14,7,23529408,4486096575.326244
14,8,23528960,4872463923.679597
14,9,23528736,4205474043.467645
14,10,23528960,4233892125.158141
14,11,23528736,4682576543.001244
14,12,23529408,4858199647.075361
14,13,23528960,4765336509.32765
14,14,23529408,4838589318.976844
14,15,23528400,4762225877.447062
14,16,23528960,5203885021.382151
14,17,23527728,4849609084.670912
14,18,23528736,4441550091.576563
14,19,23529296,4423390545.646937
14,20,23528960,4359164680.854175
14,21,23529408,4000247556.031844
14,22,23528736,4425091857.171085
14,23,23529184,4360535827.179882
14,24,23528064,4665328492.070414
14,25,23528400,4369944635.209289
14,26,23528960,4434841911.788005
14,27,23526720,4639383064.503863
14,28,23529408,4605668247.855303
14,29,23528512,4499200457.699323
14,30,23526720,4813614358.755476
14,31,23526272,4914575898.076087
14,32,23528960,5025041434.012442
15,1,23529360,3396728664.334753
15,2,23529360,3647250809.516505
15,3,23529240,4270089574.961553
15,4,23529120,322877391.640696
15,5,23529000,4078266008.993934
15,6,23528880,2217002004.894042
15,7,23529240,2502756730.155017
15,8,23528640,4038214463.301666
15,9,23528880,3923266635.611607
15,10,23528400,1141636318.923253
15,11,23529000,4388481763.92828
15,12,23528160,4550566689.030576
15,13,23527920,4540198662.291529
15,14,23528400,4652801928.372261
15,15,23527800,4657907023.672208
15,16,23527680,4996148168.335913
15,17,23529360,4330068289.289123
15,18,23528880,4418518999.654638
15,19,23527320,4350994510.451298
15,20,23527200,4373954457.947733
15,21,23529240,4361822032.787374
15,22,23527680,4111339529.719422
15,23,23529000,4032125279.731411
15,24,23526720,4406301996.156285
15,25,23529000,4033818569.077659
15,26,23527920,4249736720.181104
15,27,23528880,4267523488.075245
15,28,23526720,4538537678.46769
15,29,23528280,4383387940.130033
15,30,23526000,4557783291.507386
15,31,23529000,4594301781.588667
15,32,23527680,5010411994.582483
16,1,23529344,3451146599.319038
16,2,23529216,3453983161.192221
16,3,23529216,3671487329.048006
16,4,23528960,322689622.387431
16,5,23528960,927200019.69979
16,6,23529216,427554697.140551
16,7,23528960,1617598601.266334
16,8,23528448,1150616778.21804
16,9,23528448,3271201226.706213
16,10,23528960,826373197.271194
16,11,23529088,4128239934.489955
16,12,23528448,3659116581.346204
16,13,23528960,3989347766.886388
16,14,23528960,4115152456.233775
16,15,23527680,3306893065.887176
16,16,23527424,3499858469.18086
16,17,23529088,4131945146.852048
16,18,23528448,3588299236.496213
16,19,23527168,3658800572.474704
16,20,23528960,3987915055.982638
16,21,23528064,3715485878.836297
16,22,23527680,4014901768.827255
16,23,23528448,3645547170.158206
16,24,23528448,3663636737.889234
16,25,23526400,4080309664.789704
16,26,23528960,3803478947.861566
16,27,23528448,3839220559.284564
16,28,23528960,4004085026.014703
16,29,23526656,4133910793.098351
16,30,23527680,4514252152.964573
16,31,23526272,4203661313.524174
16,32,23527424,4371278129.816482
17,1,23529360,2701653761.022794
17,2,23529360,3025803771.245416
17,3,23529360,3460152637.63886
17,4,23529088,314071896.993819
17,5,23529360,501698903.026205
17,6,23529360,498921633.15606
17,7,23528680,614807932.828328
17,8,23529088,1144370852.35635
17,9,23528952,837753266.435146
17,10,23529360,857963883.131745
17,11,23529088,4079331512.023779
17,12,23528544,4205396464.726785
17,13,23528544,4242916789.6352
17,14,23527728,4456288451.316935
17,15,23529360,4447665167.68262
17,16,23529088,4621190507.86463
17,17,23529224,4441911089.418764
17,18,23527728,4334620721.398304
17,19,23527320,4302245781.713519
17,20,23528000,4198567889.464076
17,21,23527728,3976878967.227384
17,22,23529088,3980238124.447357
17,23,23528816,4084097177.010522
17,24,23526912,4019604370.025406
17,25,23528000,4054889746.839203
17,26,23528544,4188032853.469921
17,27,23526504,4273667553.119401
17,28,23525824,4374635198.317144
17,29,23525960,4470794345.736089
17,30,23529360,4420955841.47574
17,31,23525280,4563399868.275742
17,32,23526912,4595786907.532985
18,1,23529312,2712663725.654819
18,2,23529312,3054023409.045906
18,3,23529312,308435336.481565
18,4,23529024,315015683.250589
18,5,23528880,419010898.78044
18,6,23529312,428704502.704818
18,7,23528736,531580005.113427
18,8,23528448,517689750.354976
18,9,23528880,821086717.744278
18,10,23528160,789910712.898828
18,11,23528736,3525990335.536381
18,12,23528448,2728097032.765786
18,13,23529168,3665877565.680315
18,14,23528736,3843530506.110024
18,15,23528880,3924137089.365304
18,16,23528448,3090388323.922367
18,17,23527728,4046426756.039543
18,18,23527584,3742535412.292099
18,19,23526864,3815588905.090967
18,20,23526720,3763001639.125426
18,21,23526720,3703077638.466235
18,22,23528736,3299159654.879994
18,23,23528448,3531033647.063503
18,24,23528448,3345211902.263263
18,25,23526000,3730583814.417079
18,26,23527296,3607686406.966075
18,27,23526288,3837432995.525918
18,28,23526720,3918812360.973467
18,29,23527584,3829487102.625803
18,30,23526720,3989841146.25871
18,31,23525280,4314354694.350258
18,32,23528448,4018282443.181782
19,1,23529296,2676128891.32692
19,2,23529296,281461249.580613
19,3,23529144,304335231.017705
19,4,23528992,309332354.271389
19,5,23528840,370234234.425328
19,6,23528688,407293080.028078
19,7,23529296,512204841.91924
19,8,23528384,814841173.558532
19,9,23528232,784946259.940102
19,10,23528080,825931756.275724
19,11,23528384,4090944309.927334
19,12,23527776,4131025533.755975
19,13,23528232,4221709485.771564
19,14,23529296,4333663230.50634
19,15,23527320,4345000549.305578
19,16,23527168,4624676145.157848
19,17,23527320,4329554290.314547
19,18,23526864,4171221942.945754
19,19,23528536,4179287011.846963
19,20,23526560,4112214985.803133
19,21,23528232,4103875141.103119
19,22,23528384,3973325737.702418
19,23,23528080,4056335849.407178
19,24,23525952,4168256525.706134
19,25,23525800,4049032133.814763
19,26,23526256,4157902390.108099
19,27,23528232,4156247991.766225
19,28,23527168,4309838028.272718
19,29,23525496,4371116650.283228
19,30,23525040,4498793731.352583
19,31,23527016,4478512275.784889
19,32,23527168,4675142496.574373
20,1,23529280,2576086368.088813
20,2,23529280,280217444.106507
20,3,23529120,309829540.466215
20,4,23528960,316211219.210721
20,5,23528800,415857128.51905
20,6,23528640,406222776.803101
20,7,23528960,490583363.245979
20,8,23528960,577763995.850113
20,9,23528160,780821991.712273
20,10,23528000,793698600.138929
20,11,23527680,4013836021.525346
20,12,23527680,4121560514.63352
20,13,23528960,4158390394.423106
20,14,23528960,4300837090.44398
20,15,23527200,4414195771.631118
20,16,23528960,4552151408.463861
20,17,23528000,4385711142.435285
20,18,23526720,4248285346.774901
20,19,23526560,4164130097.230353
20,20,23526400,4120445985.586914
20,21,23526720,3795470217.240348
20,22,23527680,4068887601.805589
20,23,23526240,4029953883.682291
20,24,23527680,4159387010.153814
20,25,23528000,4150112949.148591
20,26,23528960,4133788112.363954
20,27,23526720,4202639896.350677
20,28,23528960,4342653306.62068
20,29,23524800,3477870224.534609
20,30,23524800,3526557721.71007
20,31,23525280,3559311187.978711
20,32,23526400,4365050601.515776
1,1,23529408,7137265830.597613
1,2,23529408,7141454233.968692
1,3,23529408,7155118808.272512
1,4,23529408,7163289600.595484
1,5,23529400,7179100088.91596
1,6,23529408,7178435454.233324
1,7,23529408,7173427924.9671
1,8,23529408,7167312604.659373
1,9,23529384,7148144846.797762
1,10,23529360,7146917515.000812
1,11,23529352,7171775729.706635
1,12,23529408,7158783425.442122
1,13,23529376,7142030905.958827
1,14,23529408,7162036479.603154
1,15,23529360,7172256494.974017
1,16,23529344,7146868832.311701
1,17,23529360,7113013100.894831
1,18,23529312,7092115549.116925
1,19,23529296,7127134440.355844
1,20,23529280,7155051972.943604
1,21,23529408,7132615851.350383
1,22,23529264,7134431226.366201
1,23,23529368,7152451670.964828
1,24,23529408,7169438615.304831
1,25,23529400,7124443949.489804
1,26,23529376,7154300591.306636
1,27,23529312,7159657833.872127
1,28,23529408,7148334121.43997
1,29,23529208,7136691264.868365
1,30,23529360,7148450431.041875
1,31,23529248,7143462642.004454
1,32,23529216,7145502841.833005
2,1,23529408,4672404210.938696
2,2,23529408,4511403830.502061
2,3,23529408,4598949939.893317
2,4,23529408,4773681918.419071
2,5,23529360,5330595629.478943
2,6,23529408,4647323720.087816
2,7,23529408,4857753383.159338
2,8,23529344,6967677229.769832
2,9,23529312,6966450711.373792
2,10,23529280,6902638771.579185
2,11,23529264,6943322533.471454
2,12,23529408,6996705306.030416
2,13,23529376,6936104365.837004
2,14,23529408,6925026562.794439
2,15,23529360,6959988895.167734
2,16,23529216,6967606855.281857
2,17,23529360,6975146733.774678
2,18,23529312,6930529406.214828
2,19,23529296,6969854115.204992
2,20,23529280,6938432191.067975
2,21,23529408,6567568683.092522
2,22,23529088,6824828444.766075
2,23,23529184,6864978583.43259
2,24,23529216,6934045258.914134
2,25,23529200,6913018670.616158
2,26,23529376,6924502707.070233
2,27,23529312,6939943849.237048
2,28,23529408,6994853612.530192
2,29,23528976,6824777279.458979
2,30,23529120,6864890496.2627
2,31,23529248,6877686977.325488
2,32,23528960,6867577178.90288
3,1,23529408,6684803768.022832
3,2,23529408,6687750976.07841
3,3,23529384,6727705640.334987
3,4,23529408,6697182042.209451
3,5,23529360,6687006574.738969
3,6,23529312,6730098073.993059
3,7,23529408,6350216352.715513
3,8,23529408,6692631206.321542
3,9,23529312,6765886758.852808
3,10,23529360,6798360907.814509
3,11,23529264,6783836814.702026
3,12,23529312,6748694800.65303
3,13,23529168,6567410631.53836
3,14,23529408,6748883857.590139
3,15,23529240,6682205398.345667
3,16,23529216,6693225415.146153
3,17,23529360,6739065733.134693
3,18,23529312,6640752412.086479
3,19,23529144,6607398166.460146
3,20,23529120,6663858351.699458
3,21,23529240,6624810793.395455
3,22,23529264,6640576301.556115
3,23,23529000,6700528534.673706
3,24,23529024,6740547293.288373
3,25,23529000,6549780048.703089
3,26,23529168,6778191017.02018
3,27,23528880,6712836334.834557
3,28,23529408,6721590186.534953
3,29,23528976,6732650310.186533
3,30,23528880,6716818000.074996
3,31,23529000,6718655292.476631
3,32,23529216,6736012375.252396
4,1,23529408,6217276826.134886
4,2,23529408,6231748961.41053
4,3,23529408,6229154982.392565
4,4,23529344,5930183469.566537
4,5,23529280,6011383275.100622
4,6,23529408,6303212402.542707
4,7,23529408,6222718191.562764
4,8,23529216,5934838017.38071
4,9,23529312,6192181123.470247
4,10,23529280,6099522244.481478
4,11,23529088,5613279520.103758
4,12,23529216,5494206051.848162
4,13,23529376,6227365995.137533
4,14,23529408,6267659684.761334
4,15,23529120,5359988193.667288
4,16,23528960,5466267627.756289
4,17,23529088,5535084213.812201
4,18,23529024,5674775146.756861
4,19,23528992,5610008767.809699
4,20,23528960,5750290631.0432
4,21,23529408,5484973867.647258
4,22,23529088,5820512109.187689
4,23,23529184,6071721282.872938
4,24,23529216,5715888790.837355
4,25,23528800,5946365178.529068
4,26,23528960,5882782937.081093
4,27,23529312,5864196936.11783
4,28,23528960,6009658963.683647
4,29,23528512,5969066486.334499
4,30,23528640,6080450526.827064
4,31,23529248,5948132782.285334
4,32,23528448,6161728837.07827
5,1,23529400,5344219058.502493
5,2,23529360,5353601478.640589
5,3,23529360,5153779638.46578
5,4,23529280,5349151450.804183
5,5,23529400,5364885602.146953
5,6,23529360,5194473104.650411
5,7,23529240,5996145317.418486
5,8,23529280,5932738966.762169
5,9,23529240,6075499288.910837
5,10,23529200,6165999210.92861
5,11,23529000,4782841067.752652
5,12,23529120,5583289569.53887
5,13,23528960,5456919670.517578
5,14,23528960,5661423142.061583
5,15,23529000,5265393033.953033
5,16,23528960,6102196979.751242
5,17,23529360,6067756209.738208
5,18,23528880,6299348624.768184
5,19,23528840,6200131416.332393
5,20,23528800,6322876930.706352
5,21,23529240,6116255272.545695
5,22,23528560,6302896637.190371
5,23,23529000,6048654560.382221
5,24,23528640,6338735357.126074
5,25,23529000,6170662897.396924
5,26,23528960,6212342647.048844
5,27,23528880,6291185282.437434
5,28,23528960,6339502622.878446
5,29,23528280,6392974717.607313
5,30,23528400,6469685223.252317
5,31,23529000,6253690346.376216
5,32,23528960,6439263372.406389
6,1,23529408,5699623566.024798
6,2,23529408,5862143000.591623
6,3,23529312,6316810566.860526
6,4,23529408,6120677246.972088
6,5,23529360,6221256445.654408
6,6,23529312,6335499070.046722
6,7,23529408,5982898144.922253
6,8,23529216,6190371031.807227
6,9,23529312,6251200934.325559
6,10,23529120,5341471811.429544
6,11,23529264,6206060665.571268
6,12,23529024,6147934251.049509
6,13,23529168,5026563994.654413
6,14,23529408,6022528508.004861
6,15,23528880,6262522314.00107
6,16,23529216,5317646492.13639
6,17,23529360,6301906187.966739
6,18,23529312,6407272517.93504
6,19,23528688,6099274615.587369
6,20,23528640,6208157559.911061
6,21,23528736,6124811225.79737
6,22,23528736,6160487417.159764
6,23,23528448,6071062445.665754
6,24,23528448,6264895054.396776
6,25,23528400,6122880252.74003
6,26,23528544,6201201247.705132
6,27,23528880,6228331802.395282
6,28,23529408,6323024505.860972
6,29,23528976,6337685039.953726
6,30,23528160,6376767454.363918
6,31,23528256,6384705204.828764
6,32,23528448,6372577360.72764
7,1,23529408,5697243776.797419
7,2,23529408,5678783682.371185
7,3,23529408,5698763139.76045
7,4,23529408,5810324408.749727
7,5,23529240,5680443906.250406
7,6,23529408,5783899830.742642
7,7,23529408,5809475847.459581
7,8,23529408,5890717994.340464
7,9,23529240,5618511066.821933
7,10,23528960,4299115717.599585
7,11,23529352,5669545845.398077
7,12,23529408,5745349073.919662
7,13,23528960,4402306875.582394
7,14,23529408,5550126056.843953
7,15,23529240,5102932344.244155
7,16,23528960,5305700337.347291
7,17,23528680,6075580951.003778
7,18,23528736,5929729376.308668
7,19,23529296,6030745915.676069
7,20,23528960,6088756614.425891
7,21,23529408,5879753069.716157
7,22,23528736,5740789574.185342
7,23,23529184,5801825065.498201
7,24,23529408,6155159134.165525
7,25,23528400,5798030849.507904
7,26,23528960,5967679028.395163
7,27,23528232,5958625209.514315
7,28,23529408,5918750604.883969
7,29,23528512,5888008110.840637
7,30,23528400,5855102289.68884
7,31,23528008,5797380641.170538
7,32,23528960,6116047170.196001
8,1,23529408,4768109716.025334
8,2,23529344,4668506127.306285
8,3,23529408,4828021251.545954
8,4,23529216,4811965584.260488
8,5,23529280,5451070049.563406
8,6,23529216,4843343163.863721
8,7,23529408,5283312737.420525
8,8,23528960,4932434279.492422
8,9,23529024,4835563303.891955
8,10,23528960,4822347734.013504
