stride,portion,array_size,throughput
7,23,23529345,12598084961.197079
7,24,23529408,12550517009.07369
7,25,23529275,12196240738.217737
7,26,23529324,12524109725.847769
7,27,23529366,12527719152.414923
7,28,23529408,11783949140.784714
7,29,23529324,12441901059.330425
7,30,23529240,12620311258.522196
7,31,23529310,11977209930.36208
7,32,23529408,12996472758.698565
8,1,23529408,11216655377.99473
8,2,23529408,11545905978.223484
8,3,23529408,11739304085.542791
8,4,23529408,11639618277.774557
8,5,23529400,11442427163.228716
8,6,23529408,11288211627.590603
8,7,23529408,11162776096.514965
8,8,23529408,10664629043.115656
8,9,23529384,10662167342.90828
8,10,23529360,9495371558.512587
8,11,23529352,9254321203.97192
8,12,23529408,9260429250.831915
8,13,23529376,9707490886.226624
8,14,23529408,9543776908.617859
8,15,23529360,9037902484.780506
8,16,23529344,10042261072.020359
8,17,23529360,9510410979.604982
8,18,23529312,8885081221.895876
8,19,23529296,9068477220.907862
8,20,23529280,9652550061.964886
8,21,23529408,9173038807.093613
8,22,23529264,9589992417.057293
8,23,23529368,9513389224.643879
8,24,23529408,10145473270.49464
8,25,23529400,9267713618.236427
8,26,23529376,9614898750.10206
8,27,23529312,9356638065.125847
8,28,23529408,9473438935.063038
8,29,23529208,9021391586.288513
8,30,23529360,9216057375.222326
8,31,23529248,9175616847.981762
8,32,23529216,10517748456.881119
9,1,23529411,10930708948.116055
9,2,23529402,10990890322.305246
9,3,23529393,10830714234.670496
9,4,23529384,10902342194.556458
9,5,23529375,10811191328.887066
9,6,23529366,10785680912.28175
9,7,23529366,10560644636.841518
9,8,23529384,9982648986.156534
9,9,23529366,10201611329.251654
9,10,23529330,9881990569.108902
9,11,23529330,9886781235.452824
9,12,23529312,9870857048.496693
9,13,23529402,9731802961.315992
9,14,23529366,9892549971.118984
9,15,23529285,10019385088.041319
9,16,23529312,10153136996.592289
9,17,23529411,9505230818.621464
9,18,23529366,9134163366.801218
9,19,23529258,10066042010.750462
9,20,23529240,10009106128.88685
9,21,23529366,9868716250.20361
9,22,23529330,9790499961.380037
9,23,23529276,10049271087.397371
9,24,23529312,9906848105.499922
9,25,23529375,9864812777.526083
9,26,23529402,10360186660.913422
9,27,23529204,10119410434.869654
