stride,portion,array_size,throughput
9,7,23529240,3220021928.521985
9,8,23529312,10211811671.830595
9,9,23529204,3177336357.866572
9,10,23529240,2737249112.32822
9,11,23529132,3088790752.64643
9,12,23529312,10390287660.42951
9,13,23529168,3417735383.794187
9,14,23529240,3102259395.349757
9,15,23528880,3641831025.964095
9,16,23529024,11432415661.175854
9,17,23528952,3636864323.099152
9,18,23528880,3811054966.885066
9,19,23528916,3643292963.466076
9,20,23528880,12098687147.309498
9,21,23528988,3620070230.03664
9,22,23528736,3896952293.664973
9,23,23529276,3555698194.69193
9,24,23529312,10925156136.344257
9,25,23528700,3415729548.827869
9,26,23529168,4102487640.722215
9,27,23529204,3231581873.110817
9,28,23528736,12695375905.36293
9,29,23528628,3164773841.141788
9,30,23528880,4215214593.256994
9,31,23528628,3521180534.173849
9,32,23528448,13591660222.536488
10,1,23529400,3068451916.431644
10,2,23529360,3046807607.538966
10,3,23529360,3074784983.745618
10,4,23529280,10423024341.167456
10,5,23529400,3140256850.41228
10,6,23529360,3060486485.687342
10,7,23529240,3208471462.79187
10,8,23529280,10410049570.059185
10,9,23529240,3209107502.779253
10,10,23529200,2732919593.258455
10,11,23529000,3050367027.216722
10,12,23529120,9824222283.576933
10,13,23528960,3283902732.241599
10,14,23528960,3615742147.28508
10,15,23529000,3638504400.445301
10,16,23528960,9858173658.651064
10,17,23529360,3575355446.193143
10,18,23528880,3485892925.750594
10,19,23528840,3606702540.23533
10,20,23528800,9502624031.884512
10,21,23529240,3584709801.677027
10,22,23528560,3459585608.164923
10,23,23529000,3476029873.500571
10,24,23528640,9096482378.507257
10,25,23529000,3477145223.573789
10,26,23528960,3895212123.14879
10,27,23528880,3235533769.104169
10,28,23528960,9892207317.438766
10,29,23528280,3323697688.746526
10,30,23528400,3336459141.675992
10,31,23529000,3478507329.613669
10,32,23528960,9903605689.25138
11,1,23529396,2981409584.214872
11,2,23529352,2948900122.777665
11,3,23529396,3030510593.665614
11,4,23529264,9468825176.914902
11,5,23529220,3076654908.553281
11,6,23529264,3010675135.798631
11,7,23529352,3235349124.869933
11,8,23529088,9203638619.26825
11,9,23529132,3205090010.092635
11,10,23529000,2711495601.848709
11,11,23529176,3087509566.689772
11,12,23529264,9659278329.242254
11,13,23529220,3517272356.040305
11,14,23529352,3096807898.020862
11,15,23529000,3685261551.670262
11,16,23529088,9881007798.487885
11,17,23529088,3639905105.428787
11,18,23528736,3856231524.52274
11,19,23529220,3712276021.019394
11,20,23528560,10249494731.20367
11,21,23528736,3692159118.935342
11,22,23529176,3425543091.239171
11,23,23529000,3559237725.97871
11,24,23528736,10147407823.267963
11,25,23529000,3342818750.41749
11,26,23528648,3254574357.895898
11,27,23528340,3197426167.040935
11,28,23528736,10227988753.774544
11,29,23528164,3347758981.822794
11,30,23529000,3087999720.622645
11,31,23529000,3462442393.902685
11,32,23529088,10142333941.055166
12,1,23529408,3054817720.677294
12,2,23529408,3032887795.990394
12,3,23529312,3058244072.156743
12,4,23529408,11502462307.647127
12,5,23529360,3144250362.013022
12,6,23529312,3089168719.748919
12,7,23529408,3067167809.776842
12,8,23529216,10401367283.65893
12,9,23529312,3261845938.081093
12,10,23529120,2733302706.154779
12,11,23529264,3094237623.807498
12,12,23529024,10056224921.655146
12,13,23529168,3526452709.203657
12,14,23529408,3779984031.192744
12,15,23528880,3698239316.355185
12,16,23529216,11014290752.413986
12,17,23529360,3628553699.432334
12,18,23529312,3549924353.919129
12,19,23528688,3685281545.702632
