stride,portion,array_size,throughput
11,30,23529000,11673473758.906933
11,31,23529000,11728146066.44099
11,32,23529088,11814164052.553703
12,1,23529408,10810681682.005423
12,2,23529408,10673855266.701721
12,3,23529312,10225258514.755325
12,4,23529408,10079001443.543222
12,5,23529360,10450309771.968908
12,6,23529312,10638349169.46365
12,7,23529408,11077628225.063343
12,8,23529216,10857232376.941364
12,9,23529312,11189782013.430984
12,10,23529120,11077504795.408413
12,11,23529264,11258035154.818712
12,12,23529024,11033542342.133625
12,13,23529168,11298804980.899464
12,14,23529408,11595422631.760792
12,15,23528880,11212242595.581701
12,16,23529216,11623677864.241116
12,17,23529360,11362750503.170208
12,18,23529312,11439493514.099066
12,19,23528688,10788299498.978758
12,20,23528640,10547915691.750446
12,21,23528736,10751336749.370573
12,22,23528736,10813607762.775198
12,23,23528448,10493704131.159458
12,24,23528448,10609896756.519138
12,25,23528400,10016573264.798937
12,26,23528544,10339045999.814304
12,27,23528880,10438731867.853193
12,28,23529408,10808721914.337309
12,29,23528976,10359261147.577536
12,30,23528160,10141022304.759724
12,31,23528256,10479618592.10492
