stride,portion,array_size,throughput
4,28,23537024,11875121250.59225
4,29,23536864,11770205575.851395
4,30,23536800,11688072280.920477
4,31,23536688,11717968660.583187
4,32,23537152,11723166401.57358
5,1,23537180,9256085021.520975
5,2,23537160,9312249795.605232
5,3,23537160,9526914864.591862
5,4,23537120,9454005069.106901
5,5,23537100,9761374583.28911
5,6,23537160,9609391252.099308
5,7,23537080,9772396663.249226
5,8,23537120,9715713350.678885
5,9,23537160,9764433263.134796
5,10,23537000,10077936172.738705
5,11,23537140,10072611453.078138
5,12,23537040,10252894552.622463
5,13,23537020,10363265835.357273
5,14,23537080,10443081028.793941
5,15,23537100,10528812475.362612
5,16,23536960,10870838961.062878
5,17,23537180,10679609298.05889
5,18,23537160,10801324125.65653
5,19,23536820,11255987970.983408
5,20,23536800,11295134891.48173
5,21,23536800,11370164611.878674
5,22,23536920,11184697694.65701
5,23,23536820,11322605266.942688
5,24,23536800,11378581554.183708
5,25,23537000,11203310174.54232
5,26,23536760,11311682512.38477
5,27,23536980,11236188832.549442
5,28,23536800,11406258013.635336
5,29,23536980,11271979078.784002
5,30,23536800,11381269976.826096
5,31,23537060,11231939009.635647
5,32,23536640,11619901909.493383
6,1,23537160,10936861555.221802
6,2,23537136,11024238047.837473
6,3,23537160,11338307446.656473
6,4,23537088,11077627984.42995
6,5,23537160,11318670141.348812
6,6,23537088,11266767251.70797
6,7,23537136,11289890154.750196
6,8,23537088,11233814522.55318
6,9,23537088,11342950503.810856
6,10,23537040,11369186060.362232
6,11,23536920,11482269307.816502
6,12,23537088,11578381801.590767
6,13,23536968,11518545490.32926
6,14,23537136,11740101007.683561
6,15,23537160,11742186072.963772
6,16,23536896,11632934344.113743
6,17,23537112,11793632160.85315
6,18,23537088,11799226605.771694
6,19,23536896,11735596713.56049
6,20,23536800,11528891749.855444
6,21,23536800,11626852872.624798
6,22,23536656,11493913824.176355
6,23,23536728,11570233345.563923
6,24,23537088,11644535916.79312
6,25,23536800,11587730880.611736
6,26,23536656,11595282583.187222
6,27,23536656,11620751667.888412
6,28,23536800,11605181841.8578
6,29,23536632,11640570048.05767
6,30,23536800,11627442039.277943
6,31,23536440,11873067147.254719
6,32,23536896,11732960576.976288
7,1,23537164,10000767140.54812
7,2,23537136,10186820052.303864
7,3,23537136,10220130275.414373
7,4,23537136,10049249176.027552
7,5,23537080,10370634591.393734
7,6,23537136,10273300028.536076
7,7,23537052,10404980169.463972
7,8,23537024,10388709961.278765
7,9,23537052,10516798592.629635
7,10,23537080,10650991386.500534
7,11,23537052,10760313531.168125
7,12,23537136,10819448795.863802
7,13,23536968,10814419667.835041
7,14,23536856,10884106319.74873
7,15,23536800,10950426796.351688
7,16,23537024,11089838823.750298
7,17,23536772,11053502271.704172
7,18,23536800,11079537853.800951
7,19,23536744,11072254583.22477
7,20,23536800,11123781998.599041
7,21,23537052,11247497227.904316
7,22,23536744,11127960665.604088
7,23,23536912,11246628123.950329
7,24,23536800,11244703721.410686
7,25,23536800,11291082502.740623
7,26,23536968,11312861518.568493
7,27,23536548,11376381345.431852
7,28,23536464,11379349706.268353
7,29,23536632,11439991483.777374
7,30,23536800,11428970305.137524
7,31,23536688,11549251494.032253
7,32,23537024,11579486054.531479
8,1,23537152,9610358434.185028
8,2,23537152,9629672653.238926
8,3,23537088,9778645756.205978
8,4,23537152,9490238428.205095
8,5,23537120,9736544501.891895
8,6,23537088,9782673146.149197
8,7,23537024,9895754280.894857
8,8,23537152,10067435242.391764
